ax,ay,az,gx,gy,gz,timestamp
1.005005,-0.299805,-0.80481,114.1357,51.51367,79.3457,2025-05-16 06:03:42
1.334839,-0.512573,-0.450317,114.0137,19.16504,158.1421,2025-05-16 06:03:42
1.147705,0.321045,0.148193,101.1353,-15.80811,211.4868,2025-05-16 06:03:42
0.504883,0.863647,0.122925,100.647,-33.26416,192.2607,2025-05-16 06:03:42
0.171143,0.3396,0.042725,53.77197,-61.34033,136.4746,2025-05-16 06:03:42
0.350464,0.540527,0.293213,72.14355,-82.58057,84.10645,2025-05-16 06:03:42
0.14917,0.560913,0.120483,57.12891,-94.29932,14.4043,2025-05-16 06:03:42
0.304932,0.60022,0.108398,28.62549,-92.59033,-91.43066,2025-05-16 06:03:42
0.614502,0.91626,-0.073853,13.97705,-108.5205,-180.481,2025-05-16 06:03:43
0.601685,0.836548,-0.117065,13.73291,-75.74463,-193.9087,2025-05-16 06:03:43
0.751343,0.848999,0.011719,-18.18848,7.446289,-174.0723,2025-05-16 06:03:43
0.835938,0.766357,-0.062744,-25.45166,73.7915,-173.584,2025-05-16 06:03:43
0.863159,0.449219,-0.210938,-12.87842,108.5205,-159.6069,2025-05-16 06:03:43
0.608887,-0.639038,-1.028076,-4.760742,104.248,-106.7505,2025-05-16 06:03:43
0.903198,-0.820679,-1.088623,18.9209,103.0884,-6.469727,2025-05-16 06:03:43
1.178101,-0.270996,-0.756958,92.46826,83.8623,26.06201,2025-05-16 06:03:43
1.231201,-0.231567,-0.897339,131.7749,64.33105,75.98877,2025-05-16 06:03:43
1.182617,-0.649048,-0.448975,137.5732,25.75684,137.6343,2025-05-16 06:03:43
1.020508,0.068726,0.225952,128.9063,-20.01953,184.1431,2025-05-16 06:03:43
0.732056,0.819824,0.139404,63.41553,-28.93066,207.7026,2025-05-16 06:03:43
0.064087,0.460571,0.027222,26.67236,-45.89844,164.3677,2025-05-16 06:03:43
0.187866,0.343018,0.105469,60.72998,-69.45801,99.97559,2025-05-16 06:03:43
