ax,ay,az,gx,gy,gz,timestamp
-0.464844,-0.405884,0.314575,-37.96387,-146.7896,-112.3047,2025-05-16 06:53:18
-0.002808,-0.35498,0.347046,68.90869,-162.4146,-150.0854,2025-05-16 06:53:18
2.224731,-1.200684,2.028076,226.5015,-50.90332,-132.2021,2025-05-16 06:53:18
2.083252,0.417847,0.956421,274.6582,18.73779,-170.2881,2025-05-16 06:53:18
2.17334,-0.502686,-0.717896,147.1558,144.8364,-138.6719,2025-05-16 06:53:18
1.452881,-1.878296,0.898804,87.21924,271.3623,-27.70996,2025-05-16 06:53:18
-0.881836,-1.086792,-1.666016,109.5581,-11.77979,11.84082,2025-05-16 06:53:18
2.02832,-0.189697,-0.702515,102.6001,-74.95117,46.44775,2025-05-16 06:53:18
1.315918,-0.894287,-0.618408,95.8252,-29.54102,92.5293,2025-05-16 06:53:18
0.578125,-1.431763,-1.008545,48.88916,-22.88818,114.8682,2025-05-16 06:53:19
0.108887,-1.276245,-0.219482,19.77539,-129.0894,114.4409,2025-05-16 06:53:19
1.095947,-1.098633,-0.089355,-36.07178,-102.9663,140.2588,2025-05-16 06:53:19
0.689209,-0.639038,0.618652,-62.92725,-126.5869,163.6353,2025-05-16 06:53:19
1.434326,-0.201538,0.26416,-127.7466,-95.76416,155.2124,2025-05-16 06:53:19
0.489624,-0.412964,0.333252,-165.3442,-40.2832,82.39746,2025-05-16 06:53:19
-0.115845,-0.304077,0.099121,-105.5908,-59.99756,-35.21729,2025-05-16 06:53:19
-1.067627,-0.32373,0.366089,-55.60303,-120.8496,-93.93311,2025-05-16 06:53:19
0.386353,-0.536011,0.543457,49.80469,-172.3022,-144.6533,2025-05-16 06:53:19
1.428223,-0.857544,0.977173,252.5635,-92.28516,-176.5137,2025-05-16 06:53:19
1.806519,0.116211,0.450928,259.0332,55.17578,-182.1289,2025-05-16 06:53:19
1.478271,-0.657959,-0.319092,138.6108,180.9692,-161.0718,2025-05-16 06:53:19
1.0271,-1.901611,0.015503,116.333,147.3999,-68.60352,2025-05-16 06:53:19
0.217041,-0.715576,-1.320801,80.44434,11.65771,32.89795,2025-05-16 06:53:20
1.396973,-0.33374,-0.754639,70.43457,-42.41943,93.75,2025-05-16 06:53:20
1.751953,-0.861816,-0.615845,78.00293,-19.40918,115.4175,2025-05-16 06:53:20
0.116333,-1.793091,-0.422363,31.92139,-28.9917,122.3145,2025-05-16 06:53:20
0.532593,-1.265259,-0.385498,-22.64404,-122.5586,128.6621,2025-05-16 06:53:20
0.490967,-0.961914,0.372559,-68.72559,-135.7422,147.3389,2025-05-16 06:53:20
1.011353,-0.730347,0.321777,-133.4839,-117.1875,155.6396,2025-05-16 06:53:20
0.832642,-0.555054,0.70813,-211.1816,-53.6499,128.479,2025-05-16 06:53:20
-0.239502,-0.454468,0.158569,-207.3975,-101.5015,3.723145,2025-05-16 06:53:20
-0.297974,-0.258179,0.091919,-48.76709,-135.0098,-78.73535,2025-05-16 06:53:20
0.484741,-0.519531,0.495728,84.47266,-206.0547,-159.668,2025-05-16 06:53:20
1.938477,-0.826172,1.759644,260.1318,-55.23682,-126.4038,2025-05-16 06:53:20
2.722778,0.661743,1.191772,292.2363,37.71973,-170.105,2025-05-16 06:53:20
1.685913,-0.822266,-0.64856,147.9492,197.4487,-141.7847,2025-05-16 06:53:20
1.405029,-2.579346,1.130127,119.5068,218.811,-55.66406,2025-05-16 06:53:20
-0.508789,-0.554443,-1.608032,100.5249,-57.55615,40.89355,2025-05-16 06:53:21
1.604248,0.040771,-1.135498,88.68408,-58.89893,80.62744,2025-05-16 06:53:21
1.004761,-1.368408,-0.602539,77.33154,1.098633,115.6616,2025-05-16 06:53:21
0.419556,-1.412842,-0.617432,45.10498,-67.32178,119.751,2025-05-16 06:53:21
1.081787,-1.176025,-0.293091,-6.591797,-110.7178,129.6997,2025-05-16 06:53:21
-0.258667,-1.760742,0.115723,-46.26465,-106.5674,179.7485,2025-05-16 06:53:21
0.584961,-0.937744,0.878296,-97.59521,-211.792,179.8096,2025-05-16 06:53:21
0.965576,0.417603,0.541992,-182.312,-112.1826,217.7734,2025-05-16 06:53:21
-0.258179,1.009888,0.2854,-215.9424,-133.667,86.36475,2025-05-16 06:53:21
-0.179199,-0.314575,-0.268433,-61.21826,-135.9863,21.3623,2025-05-16 06:53:21
0.840454,-0.220825,-0.120361,148.6206,-60.79102,-48.64502,2025-05-16 06:53:21
0.734375,1.191406,0.504517,183.8379,41.1377,-119.873,2025-05-16 06:53:21
0.594116,0.553345,0.908447,169.2505,81.17676,-151.8555,2025-05-16 06:53:21
0.937378,-0.63269,0.683228,154.1748,77.75879,-155.1514,2025-05-16 06:53:21
0.713501,-0.718018,0.066284,116.0889,121.7651,-157.2876,2025-05-16 06:53:22
0.82666,-0.538452,0.140625,108.4595,108.5205,-165.8325,2025-05-16 06:53:22
1.015503,-0.296387,0.362427,101.4404,141.7847,-111.4502,2025-05-16 06:53:22
-2.559326,2.009155,-0.098022,-1.220703,133.4229,96.19141,2025-05-16 06:53:22
-0.026367,-0.986206,0.791748,52.4292,-124.6338,118.8965,2025-05-16 06:53:22
1.675049,-0.675293,-0.27832,9.94873,-201.5381,339.6606,2025-05-16 06:53:22
1.783936,1.77063,0.686035,7.263184,-109.0088,487.4878,2025-05-16 06:53:22
2.278442,2.261475,0.642212,-51.3916,-182.0068,328.6743,2025-05-16 06:53:22
1.358154,1.657837,0.640625,-56.09131,-29.1748,236.0229,2025-05-16 06:53:22
-0.682617,1.680542,0.308105,-39.61182,-90.88135,206.7871,2025-05-16 06:53:22
0.260132,0.486328,0.017578,-71.16699,-8.239746,78.00293,2025-05-16 06:53:22
0.190674,0.259888,0.040894,-25.6958,70.06836,45.47119,2025-05-16 06:53:22
0.028442,0.202393,0.041626,9.216309,146.6064,28.74756,2025-05-16 06:53:22
-0.36731,0.497559,0.167114,46.63086,241.7603,-14.16016,2025-05-16 06:53:22
-0.562134,1.466187,1.444214,79.58984,267.8833,-104.9194,2025-05-16 06:53:23
-0.774536,1.35022,0.480103,80.99365,-43.94531,-245.4224,2025-05-16 06:53:23
0.630005,1.075317,0.504639,75.19531,-109.0088,-224.7925,2025-05-16 06:53:23
0.526367,0.843384,0.577271,51.08643,119.0796,-57.49512,2025-05-16 06:53:23
0.339844,0.678345,0.635986,11.84082,184.3262,-2.197266,2025-05-16 06:53:23
-0.02124,0.575562,0.534668,-23.19336,52.73438,-42.72461,2025-05-16 06:53:23
0.341553,0.512207,0.290894,-36.9873,-103.0273,-58.34961,2025-05-16 06:53:23
0.645264,0.993408,0.45459,-55.66406,-90.82031,36.31592,2025-05-16 06:53:23
0.493164,0.779175,0.380981,-56.82373,-32.83691,126.8311,2025-05-16 06:53:23
0.344604,0.644653,0.589111,-22.52197,-76.9043,112.0605,2025-05-16 06:53:23
0.534424,0.582764,0.596924,32.77588,-101.6846,51.94092,2025-05-16 06:53:23
-0.161865,1.417603,0.310059,-11.16943,-75.31738,28.01514,2025-05-16 06:53:23
0.057739,1.669067,0.65918,-145.3857,-156.9824,34.05762,2025-05-16 06:53:23
-0.036621,0.77832,0.536499,-113.8306,-135.7422,24.04785,2025-05-16 06:53:23
0.009521,0.341187,0.36438,-22.46094,-152.71,-30.2124,2025-05-16 06:53:24
0.515625,0.629639,-0.034424,26.67236,-54.19922,-28.32031,2025-05-16 06:53:24
0.071777,0.896362,0.136719,52.55127,36.31592,6.835938,2025-05-16 06:53:24
