ax,ay,az,gx,gy,gz,timestamp
0.530884,0.662231,-0.176392,62.98828,-24.78027,215.8813,2025-05-16 06:07:55
0.445313,0.535034,-0.005005,36.62109,-57.00684,147.0337,2025-05-16 06:07:55
0.341309,0.362427,0.099854,52.73438,-92.95654,93.68896,2025-05-16 06:07:55
0.518066,0.401855,-0.015869,32.34863,-105.896,28.07617,2025-05-16 06:07:55
0.59436,0.512085,0.001831,22.33887,-109.8022,-76.96533,2025-05-16 06:07:55
0.620728,1.003784,-0.122314,34.36279,-106.2012,-180.8472,2025-05-16 06:07:56
0.770386,1.079834,-0.098267,7.446289,-52.6123,-203.9795,2025-05-16 06:07:56
0.8479,1.019897,-0.241577,-29.72412,21.66748,-185.73,2025-05-16 06:07:56
0.827759,0.541016,0.122314,-44.6167,61.15723,-198.3643,2025-05-16 06:07:56
1.193604,0.084351,-0.171753,6.774902,79.40674,-169.1284,2025-05-16 06:07:56
0.978149,-0.464844,-0.823853,-2.258301,98.57178,-94.72656,2025-05-16 06:07:56
0.758667,-0.630127,-1.036865,30.88379,85.69336,-13.3667,2025-05-16 06:07:56
1.053589,-0.07959,-0.85498,65.30762,89.72168,15.01465,2025-05-16 06:07:56
0.979126,-0.761597,-1.015259,110.8398,62.43896,34.11865,2025-05-16 06:07:56
1.286987,-0.559204,-0.626587,148.8647,0,116.4551,2025-05-16 06:07:56
1.035278,-0.565552,-0.112549,118.1641,-24.96338,214.6606,2025-05-16 06:07:56
0.623657,0.50647,0.067017,94.11621,-38.81836,228.0884,2025-05-16 06:07:56
0.310669,0.396851,-0.20459,45.34912,-53.58887,170.7764,2025-05-16 06:07:56
0.385986,0.385742,0.154419,65.67383,-83.98438,110.1074,2025-05-16 06:07:56
0.598145,0.414307,-0.063477,63.47656,-88.37891,38.51318,2025-05-16 06:07:56
0.768799,0.429443,0.116455,52.12402,-104.5532,-75.98877,2025-05-16 06:07:57
0.763428,0.864868,-0.275024,36.68213,-106.8726,-179.9316,2025-05-16 06:07:57
0.761719,0.891724,-0.035522,-15.25879,-68.66455,-190.979,2025-05-16 06:07:57
0.914673,0.771362,0.031616,-25.87891,-1.708984,-167.8467,2025-05-16 06:07:57
0.843506,0.330566,-0.259521,-41.80908,46.26465,-170.2271,2025-05-16 06:07:57
0.761475,0.144043,-0.166138,14.46533,70.49561,-176.0254,2025-05-16 06:07:57
1.940063,-0.171509,-0.596313,5.187988,93.38379,-120.5444,2025-05-16 06:07:57
1.376709,-0.598877,-0.972534,15.74707,97.16797,-33.93555,2025-05-16 06:07:57
0.819702,-0.226929,-1.047241,45.47119,112.4878,23.13232,2025-05-16 06:07:57
0.991333,-0.643555,-0.620239,94.66553,88.37891,23.19336,2025-05-16 06:07:57
1.305908,-0.610229,-0.933105,158.7524,20.32471,74.09668,2025-05-16 06:07:57
1.431763,-0.277588,-0.189575,154.48,-7.751465,166.0156,2025-05-16 06:07:57
0.947998,0.401367,-0.349609,115.4785,-22.52197,221.3135,2025-05-16 06:07:57
0.472656,0.587769,-0.018921,53.28369,-17.08984,208.0078,2025-05-16 06:07:57
0.245361,0.430298,-0.071167,50.72021,-57.37305,142.334,2025-05-16 06:07:58
0.352539,0.372314,0.191772,63.65967,-91.24756,97.59521,2025-05-16 06:07:58
0.400879,0.187134,-0.022217,59.57031,-91.36963,26.85547,2025-05-16 06:07:58
0.510498,0.419922,-0.060425,59.08203,-97.10693,-98.20557,2025-05-16 06:07:58
0.768311,0.968506,-0.279053,43.21289,-86.48682,-208.1299,2025-05-16 06:07:58
0.691284,1.025513,-0.144043,-9.58252,-53.10059,-209.5337,2025-05-16 06:07:58
0.899414,0.783936,0.090454,-26.7334,5.554199,-167.0532,2025-05-16 06:07:58
0.800415,0.714478,-0.272339,-43.51807,42.3584,-158.0811,2025-05-16 06:07:58
1.125122,0.181641,-0.125366,-19.34814,76.0498,-164.6729,2025-05-16 06:07:58
1.135132,-0.288452,-0.4021,2.990723,91.55273,-127.9907,2025-05-16 06:07:58
1.265747,-0.536377,-0.630127,-21.11816,123.7183,-48.9502,2025-05-16 06:07:58
0.760864,-0.465698,-1.013794,39.36768,95.8252,-11.65771,2025-05-16 06:07:58
0.96228,-0.589722,-1.051147,107.4219,40.16113,29.05273,2025-05-16 06:07:58
1.117676,-0.502319,-0.664673,136.9629,4.455566,107.605,2025-05-16 06:07:59
1.294434,-0.412231,-0.416138,96.13037,7.93457,204.834,2025-05-16 06:07:59
