ax,ay,az,gx,gy,gz,timestamp
0.128052,0.959351,-0.208496,-64.81934,-1.647949,-44.37256,2025-05-16 06:42:16
0.083984,0.903442,-0.279053,-71.47217,7.629395,-70.12939,2025-05-16 06:42:16
0.210327,0.910156,-0.486084,-60.48584,0.366211,-83.98438,2025-05-16 06:42:16
0.365845,0.864624,-0.591797,-54.6875,17.57813,-80.93262,2025-05-16 06:42:16
0.390869,0.717407,-0.547974,-57.00684,35.64453,-63.7207,2025-05-16 06:42:16
0.384399,0.494629,-0.605103,-60.36377,30.82275,-53.03955,2025-05-16 06:42:16
0.424561,0.387451,-0.674561,-56.21338,22.27783,-45.16602,2025-05-16 06:42:16
0.475342,0.300903,-0.727661,-47.36328,13.67188,-40.16113,2025-05-16 06:42:17
0.504761,0.203979,-0.779297,-44.43359,14.03809,-35.94971,2025-05-16 06:42:17
0.496826,0.089844,-0.835083,-40.46631,8.972168,-36.74316,2025-05-16 06:42:17
0.548828,0.030762,-0.877808,-35.64453,2.807617,-42.17529,2025-05-16 06:42:17
0.603516,-0.022217,-0.96582,-28.86963,1.586914,-38.39111,2025-05-16 06:42:17
0.630615,-0.007813,-0.971436,-20.50781,0.854492,-31.37207,2025-05-16 06:42:17
0.546631,0.052002,-0.771362,-25.14648,9.94873,-26.7334,2025-05-16 06:42:17
0.47229,-0.034058,-0.726074,-23.68164,6.408691,-23.19336,2025-05-16 06:42:17
0.50708,-0.05188,-0.834351,-7.8125,-0.305176,-16.41846,2025-05-16 06:42:17
0.522217,-0.05127,-0.819336,-10.68115,7.141113,-4.516602,2025-05-16 06:42:17
0.49292,-0.121582,-0.791748,-11.47461,7.995605,1.098633,2025-05-16 06:42:17
0.544678,-0.14978,-0.837769,-9.033203,-3.234863,1.220703,2025-05-16 06:42:17
0.557983,-0.180054,-0.844727,-12.93945,0,6.958008,2025-05-16 06:42:17
0.534424,-0.177124,-0.798218,-15.31982,-0.12207,9.94873,2025-05-16 06:42:17
0.558472,-0.294556,-0.835083,-14.77051,1.708984,13.24463,2025-05-16 06:42:17
0.540405,-0.328979,-0.758179,-14.22119,-0.183105,9.399414,2025-05-16 06:42:18
0.49585,-0.254883,-0.704956,-7.995605,-6.835938,6.530762,2025-05-16 06:42:18
0.440918,-0.135132,-0.563721,-8.666992,1.159668,6.530762,2025-05-16 06:42:18
0.381226,-0.219238,-0.571777,-2.746582,10.13184,5.310059,2025-05-16 06:42:18
0.467773,-0.328003,-0.932861,5.126953,-3.90625,3.540039,2025-05-16 06:42:18
0.974609,-0.314697,-1.304932,-3.051758,-15.31982,-9.033203,2025-05-16 06:42:18
1.00354,-0.608154,-1.490723,-27.9541,-8.728027,-19.71436,2025-05-16 06:42:18
1.121704,-0.901855,-1.462158,-36.8042,-15.74707,-34.17969,2025-05-16 06:42:18
0.483276,-0.733276,-0.625854,-39.42871,-6.530762,-43.396,2025-05-16 06:42:18
-0.030029,-0.139282,0.275269,-15.13672,21.30127,9.094238,2025-05-16 06:42:18
-0.946899,0.390259,0.152344,33.20313,15.86914,50.84229,2025-05-16 06:42:18
2.093384,-1.456421,-0.520996,10.98633,-44.49463,-7.385254,2025-05-16 06:42:18
-0.955078,-1.252686,-0.877075,-5.126953,67.87109,-3.967285,2025-05-16 06:42:18
1.351074,-0.543701,-0.550659,2.990723,-22.64404,-16.17432,2025-05-16 06:42:18
0.360229,-0.575073,-0.462769,-17.15088,27.83203,11.71875,2025-05-16 06:42:19
0.737549,-0.533569,-0.745483,-11.59668,-0.732422,-13.5498,2025-05-16 06:42:19
0.481323,-0.737915,-0.684448,-16.6626,2.441406,4.333496,2025-05-16 06:42:19
0.462891,-0.600952,-0.690674,-12.51221,-4.211426,2.13623,2025-05-16 06:42:19
0.530029,-0.577515,-0.693237,-11.35254,8.911133,11.84082,2025-05-16 06:42:19
0.439697,-0.613647,-0.625732,-7.751465,7.446289,10.25391,2025-05-16 06:42:19
0.416138,-0.636841,-0.67395,-3.78418,7.080078,13.48877,2025-05-16 06:42:19
0.471069,-0.61499,-0.669312,2.197266,1.953125,6.04248,2025-05-16 06:42:19
0.438232,-0.598877,-0.669312,7.446289,1.159668,1.89209,2025-05-16 06:42:19
0.458862,-0.618774,-0.62915,11.1084,2.197266,-1.89209,2025-05-16 06:42:19
0.485962,-0.606689,-0.626221,13.06152,-1.159668,-6.591797,2025-05-16 06:42:19
0.475342,-0.635376,-0.627197,13.61084,-5.737305,-12.57324,2025-05-16 06:42:19
0.503296,-0.602539,-0.685547,13.5498,-7.629395,-13.97705,2025-05-16 06:42:19
0.523926,-0.617065,-0.690186,12.26807,-0.305176,-4.089355,2025-05-16 06:42:20
0.485474,-0.661377,-0.591919,11.65771,-0.793457,-2.380371,2025-05-16 06:42:20
0.522583,-0.606445,-0.646484,9.765625,1.403809,-0.610352,2025-05-16 06:42:20
0.45459,-0.623047,-0.630005,7.141113,6.286621,5.004883,2025-05-16 06:42:20
0.468872,-0.607544,-0.636963,6.103516,3.78418,3.90625,2025-05-16 06:42:20
0.444946,-0.577881,-0.677246,4.516602,3.112793,4.211426,2025-05-16 06:42:20
0.464111,-0.58728,-0.678101,4.150391,3.723145,3.90625,2025-05-16 06:42:20
0.461426,-0.598877,-0.684814,3.90625,3.112793,3.967285,2025-05-16 06:42:20
0.45874,-0.580078,-0.681152,3.967285,1.586914,2.319336,2025-05-16 06:42:20
0.467285,-0.584229,-0.678589,3.662109,0.915527,1.647949,2025-05-16 06:42:20
0.447876,-0.608276,-0.678589,3.234863,-0.183105,0.915527,2025-05-16 06:42:20
0.474121,-0.607544,-0.651367,2.319336,-1.342773,0.244141,2025-05-16 06:42:20
0.454712,-0.605957,-0.65332,0.915527,-1.403809,0.671387,2025-05-16 06:42:20
0.470825,-0.591675,-0.651489,-0.305176,-1.403809,1.220703,2025-05-16 06:42:20
0.464478,-0.599976,-0.640747,-0.976563,-1.708984,1.831055,2025-05-16 06:42:21
0.46167,-0.615479,-0.635986,-1.708984,-2.502441,1.586914,2025-05-16 06:42:21
0.468994,-0.597412,-0.670044,-1.342773,-3.540039,-0.061035,2025-05-16 06:42:21
0.474121,-0.621582,-0.652344,-1.098633,-1.89209,1.220703,2025-05-16 06:42:21
0.476807,-0.647827,-0.642944,0.305176,-4.333496,-1.586914,2025-05-16 06:42:21
0.479858,-0.613037,-0.640381,0.732422,-3.173828,-1.037598,2025-05-16 06:42:21
0.473877,-0.633301,-0.594604,0.366211,-1.403809,0.183105,2025-05-16 06:42:21
0.472168,-0.633545,-0.63208,0.854492,-3.234863,-1.403809,2025-05-16 06:42:21
0.460571,-0.628296,-0.617554,1.220703,-1.342773,0.12207,2025-05-16 06:42:21
0.487549,-0.630005,-0.631836,2.13623,-1.037598,-0.488281,2025-05-16 06:42:21
0.456543,-0.634277,-0.643311,3.112793,-0.12207,0.793457,2025-05-16 06:42:21
0.478516,-0.651001,-0.619019,3.90625,-0.061035,0.732422,2025-05-16 06:42:21
0.492188,-0.612305,-0.609741,3.967285,1.77002,2.502441,2025-05-16 06:42:21
0.469116,-0.622192,-0.620605,4.272461,2.319336,3.78418,2025-05-16 06:42:21
0.488647,-0.646729,-0.590454,4.760742,2.929688,4.516602,2025-05-16 06:42:21
0.46875,-0.628784,-0.626709,5.310059,5.126953,6.225586,2025-05-16 06:42:22
0.440186,-0.626465,-0.638428,6.713867,4.821777,4.882813,2025-05-16 06:42:22
0.494629,-0.637085,-0.611816,7.629395,4.150391,3.845215,2025-05-16 06:42:22
0.474121,-0.625122,-0.648804,7.263184,4.394531,4.272461,2025-05-16 06:42:22
0.462891,-0.621338,-0.657104,8.056641,3.90625,4.516602,2025-05-16 06:42:22
0.49353,-0.596558,-0.643311,8.911133,2.929688,3.173828,2025-05-16 06:42:22
0.448975,-0.595581,-0.648071,8.361816,4.394531,4.150391,2025-05-16 06:42:22
0.51709,-0.601318,-0.650513,7.019043,6.469727,7.446289,2025-05-16 06:42:22
0.447632,-0.59668,-0.657471,5.493164,6.469727,7.019043,2025-05-16 06:42:22
0.453003,-0.596069,-0.660034,4.516602,6.225586,6.958008,2025-05-16 06:42:22
0.483032,-0.588867,-0.666992,3.662109,5.249023,4.882813,2025-05-16 06:42:22
0.425049,-0.604736,-0.673462,3.540039,2.13623,3.540039,2025-05-16 06:42:22
0.473022,-0.583252,-0.66626,2.990723,-0.366211,1.342773,2025-05-16 06:42:22
0.466064,-0.59082,-0.677856,2.563477,-0.671387,0.488281,2025-05-16 06:42:22
0.483521,-0.617798,-0.69165,1.89209,-0.915527,0.549316,2025-05-16 06:42:22
0.467773,-0.621582,-0.66394,1.342773,-2.380371,0.061035,2025-05-16 06:42:23
0.46814,-0.582642,-0.651733,0.488281,-2.380371,0,2025-05-16 06:42:23
0.45813,-0.612427,-0.655273,-0.183105,-2.075195,0.549316,2025-05-16 06:42:23
0.479126,-0.628174,-0.642334,-0.732422,-2.624512,0.183105,2025-05-16 06:42:23
0.464233,-0.628662,-0.630249,-1.342773,-1.953125,0.854492,2025-05-16 06:42:23
0.474487,-0.62439,-0.62793,-1.464844,-1.464844,1.342773,2025-05-16 06:42:23
0.483765,-0.620483,-0.647827,-1.098633,-1.342773,1.342773,2025-05-16 06:42:23
0.47644,-0.624023,-0.65625,-0.854492,-0.671387,1.831055,2025-05-16 06:42:23
0.478271,-0.632813,-0.63208,-0.305176,-0.854492,1.831055,2025-05-16 06:42:23
0.483887,-0.615723,-0.605835,0.305176,-0.610352,2.075195,2025-05-16 06:42:23
0.475342,-0.62146,-0.616821,0.854492,-0.183105,2.075195,2025-05-16 06:42:23
0.461304,-0.629883,-0.607178,1.647949,-0.366211,2.075195,2025-05-16 06:42:23
0.498779,-0.610352,-0.62793,2.319336,0.061035,2.01416,2025-05-16 06:42:23
0.482666,-0.641724,-0.631226,3.295898,0.427246,1.77002,2025-05-16 06:42:24
0.470459,-0.65918,-0.629272,4.333496,0.671387,2.01416,2025-05-16 06:42:24
0.486328,-0.649414,-0.611816,5.065918,1.098633,2.075195,2025-05-16 06:42:24
0.48645,-0.627686,-0.61853,5.737305,3.417969,3.295898,2025-05-16 06:42:24
0.472778,-0.640259,-0.611206,6.652832,3.417969,3.051758,2025-05-16 06:42:24
0.47644,-0.631958,-0.62561,7.080078,3.356934,2.929688,2025-05-16 06:42:24
0.486694,-0.605103,-0.643921,7.568359,3.90625,3.540039,2025-05-16 06:42:24
0.466919,-0.622192,-0.650269,7.751465,4.699707,4.211426,2025-05-16 06:42:24
0.472046,-0.615967,-0.64978,8.056641,4.394531,3.662109,2025-05-16 06:42:24
0.45813,-0.627808,-0.644409,8.300781,3.78418,3.295898,2025-05-16 06:42:24
0.485596,-0.602539,-0.642456,7.873535,3.662109,3.356934,2025-05-16 06:42:24
